PTWahedInvestasiIndonesia,PT Mega Asset Management,REKSA DANA MEGA DANA OBLIGASI SYARIAH
PTWahedInvestasiIndonesia,PT Samuel Aset Manajemen,REKSA DANA SAM SUKUK SYARIAH SEJAHTERA
PTWahedInvestasiIndonesia,PT Samuel Aset Manajemen,REKSA DANA SAM SYARIAH BERIMBANG
PTWahedInvestasiIndonesia,PT Samuel Aset Manajemen,Reksa Dana Syariah SAM Dana Likuid Syariah
PTWahedInvestasiIndonesia,PT Samuel Aset Manajemen,REKSA DANA SYARIAH SAM WAHED SHARIA LIQUID FUND
PTWahedInvestasiIndonesia,PT Shinhan Asset Management Indonesia,REKSA DANA SYARIAH SHINHAN MABRUR WAHED BALANCE FUND
