PTSayakayaLahirBatin,PT Sucorinvest Asset Management,REKSA DANA SYARIAH SUCORINVEST SHARIA BALANCED FUND
PTSayakayaLahirBatin,PT Sucorinvest Asset Management,Reksa Dana Syariah Sucorinvest Sharia Money Market Fund
PTSayakayaLahirBatin,PT Sucorinvest Asset Management,REKSA DANA SYARIAH SUCORINVEST SHARIA SUSTAINABILITY EQUITY FUND
PTSayakayaLahirBatin,PT SYAILENDRA CAPITAL,Reksa Dana Syariah Syailendra Sharia Money Market Fund
PTSayakayaLahirBatin,PT Trimegah Asset Management,Reksa Dana Syariah Trimegah Dana Tetap Syariah
PTSayakayaLahirBatin,PT KISI Asset Management,REKSA DANA TERPROTEKSI KISI PROTECTED FUND
PTSayakayaLahirBatin,PT Trimegah Asset Management,Reksa Dana TRIM Dana Tetap 2
PTSayakayaLahirBatin,PT Trimegah Asset Management,REKSA DANA TRIM KAPITAL PLUS
PTSayakayaLahirBatin,PT Trimegah Asset Management,REKSA DANA TRIM KAS 2 KELAS A
PTSayakayaLahirBatin,PT Trimegah Asset Management,REKSA DANA TRIM SYARIAH BERIMBANG
PTSayakayaLahirBatin,PT Trimegah Asset Management,REKSA DANA TRIM SYARIAH SAHAM
PTSayakayaLahirBatin,PT Trimegah Asset Management,REKSA DANA TRIMEGAH BALANCED ABSOLUTE STRATEGY KELAS A
PTSayakayaLahirBatin,PT Trimegah Asset Management,REKSA DANA TRIMEGAH FIXED INCOME PLAN
PTSayakayaLahirBatin,PT Trimegah Asset Management,REKSA DANA TRIMEGAH KAS SYARIAH
